time,location1,location2,location3,location4,location5,location6,location7,location8,location9,location10,location11,location12,location13,location14,location15,location16,location17,location18,location19
4/6/2020 18:00,"[0.3333333333333333, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 1]","[0.8125, 1.0, 0.5, 1.0, 0.0, 2.0, 0.0, 2.0]","[2.916666666666667, 3.0, 3.0, 3.0, 2.0, 3.0, 0.0, 3.0]","[0.2708333333333333, 0.0, 0.0, 0.5, 0.0, 2.0, 0.0, 4.0]","[0.2708333333333333, 0.0, 2.0, 0.0, 0.0, 0.5, 0.0, 5.0]","[0.2916666666666667, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 6.0]",,"[0.8750000000000001, 0.0, 0.0, 2.0, 0.0, 3.0, 0.0, 8.0]","[0.8333333333333334, 0.5, 0.0, 1.0, 1.0, 2.5, 0.0, 9.0]","[1.2916666666666667, 0.0, 0.0, 3.0, 0.0, 4.0, 0.0, 10.0]","[0.7916666666666666, 0.5, 1.0, 0.0, 2.25, 1.25, 0.25, 11.0]","[0.25, 0.0, 0.0, 0.5, 0.0, 1.5, 1.0, 12.0]","[1.5833333333333333, 0.0, 0.0, 4.0, 0.0, 2.0, 0.0, 13.0]","[0.5, 1.0, 1.0, 0.0, 0.0, 2.0, 0.0, 14.0]","[1.1041666666666667, 1.0, 1.5, 1.5, 0.0, 1.5, 0.0, 15.0]","[2.0, 2.0, 0.0, 2.0, 3.0, 1.0, 0.0, 16.0]","[0.4166666666666667, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 17.0]","[0.7291666666666667, 2.0, 0.5, 0.0, 0.0, 2.0, 0.0, 18.0]","[1.0416666666666667, 3.0, 0.0, 0.0, 0.0, 4.0, 0.0, 19.0]"
4/6/2020 18:05,"[1.1458333333333337, 0.25, 2.0, 0.25, 2.5, 5.0, 0.0, 1.0]","[0.7916666666666666, 1.0, 0.5, 1.0, 0.0, 1.5, 0.0, 2.0]","[2.916666666666667, 3.0, 3.0, 3.0, 2.0, 3.0, 0.5, 3.0]","[0.5208333333333334, 0.0, 0.5, 1.0, 0.0, 2.0, 0.0, 4.0]","[0.3, 0.0, 2.0, 0.0, 0.0, 1.25, 0.0, 5.0]","[0.2916666666666667, 0.0, 0.0, 0.0, 1.0, 2.0, 0.0, 6.0]",,"[1.0625, 0.0, 0.0, 2.5, 0.0, 3.0, 0.0, 8.0]","[0.8958333333333334, 0.5, 0.5, 1.0, 1.0, 2.5, 0.0, 9.0]","[1.2916666666666667, 0.0, 0.0, 3.0, 0.0, 4.0, 0.0, 10.0]","[0.425, 0.0, 0.5, 0.0, 1.5, 1.25, 0.0, 11.0]","[0.0625, 0.0, 0.0, 0.0, 0.0, 1.5, 1.0, 12.0]","[1.679166666666667, 0.0, 0.0, 4.25, 0.0, 2.0, 0.0, 13.0]","[0.5, 1.0, 1.0, 0.0, 0.0, 2.0, 0.0, 14.0]","[1.1875, 1.25, 1.5, 1.5, 0.0, 1.75, 0.0, 15.0]","[2.125, 2.0, 1.0, 2.0, 3.0, 1.0, 0.0, 16.0]","[0.4166666666666667, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 17.0]","[0.8333333333333334, 2.0, 1.0, 0.0, 0.0, 3.0, 0.0, 18.0]","[1.175, 3.5, 0.0, 0.0, 0.0, 3.75, 0.0, 19.0]"
4/6/2020 18:10,"[1.9583333333333333, 0.0, 4.0, 0.0, 5.0, 10.0, 0.0, 1]","[0.7916666666666666, 1.0, 0.5, 1.0, 0.0, 1.5, 0.0, 2.0]","[2.916666666666667, 3.0, 3.0, 3.0, 2.0, 3.0, 0.5, 3.0]","[0.5625000000000001, 0.0, 0.5, 1.0, 0.0, 3.0, 0.0, 4.0]","[0.3125, 0.0, 2.0, 0.0, 0.0, 1.5, 0.0, 5.0]","[0.1458333333333333, 0.0, 0.0, 0.0, 0.5, 1.0, 0.0, 6.0]",,"[1.2083333333333333, 0.5, 0.0, 2.5, 0.0, 3.0, 0.0, 8.0]","[1.2708333333333333, 0.5, 0.5, 2.0, 1.0, 2.5, 0.0, 9.0]","[1.2916666666666667, 0.0, 0.0, 3.0, 0.0, 4.0, 0.0, 10.0]","[0.3958333333333333, 0.0, 1.0, 0.0, 1.0, 1.5, 0.0, 11.0]","[0.0416666666666666, 0.0, 0.0, 0.0, 0.0, 1.0, 0.5, 12.0]","[1.679166666666667, 0.0, 0.0, 4.25, 0.0, 2.0, 0.0, 13.0]","[0.8125, 1.0, 2.0, 0.5, 0.0, 2.0, 0.0, 14.0]","[1.5625, 1.25, 1.5, 2.5, 0.0, 1.75, 0.0, 15.0]","[2.458333333333333, 2.0, 1.0, 2.0, 4.5, 1.5, 0.0, 16.0]","[0.4166666666666667, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 17.0]","[1.1666666666666667, 2.5, 1.0, 0.5, 0.0, 3.0, 0.0, 18.0]","[1.3333333333333337, 4.0, 0.0, 0.0, 0.0, 4.0, 0.0, 19.0]"
4/6/2020 18:15,"[4.458333333333333, 0.5, 7.0, 4.5, 7.0, 7.0, 0.0, 1.0]","[0.7916666666666666, 1.0, 0.5, 1.0, 0.0, 1.5, 0.0, 2.0]","[2.916666666666667, 3.0, 3.0, 3.0, 2.0, 3.0, 0.0, 3.0]","[1.8000000000000005, 3.0, 1.75, 1.5, 0.0, 3.5, 0.0, 4.0]","[0.3333333333333333, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 5.0]","[0.2916666666666667, 0.5, 0.0, 0.0, 0.5, 1.0, 0.0, 6.0]",,"[1.2083333333333333, 0.5, 0.0, 2.5, 0.0, 3.0, 0.0, 8.0]","[2.354166666666667, 2.5, 0.5, 2.5, 2.5, 2.5, 0.0, 9.0]","[1.2916666666666667, 0.0, 0.0, 3.0, 0.0, 4.0, 0.0, 10.0]","[0.4666666666666667, 0.5, 0.5, 0.0, 1.0, 1.25, 0.0, 11.0]","[0.0416666666666666, 0.0, 0.0, 0.0, 0.0, 1.0, 0.5, 12.0]","[1.679166666666667, 0.0, 0.0, 4.25, 0.0, 2.0, 0.0, 13.0]","[0.6541666666666667, 1.0, 1.5, 0.25, 0.0, 2.0, 0.0, 14.0]","[0.8750000000000001, 0.75, 1.0, 1.25, 0.0, 1.5, 0.0, 15.0]","[1.7500000000000002, 2.0, 1.0, 1.0, 3.0, 1.0, 0.0, 16.0]","[1.0625, 3.0, 1.5, 0.0, 0.0, 0.0, 0.0, 17.0]","[1.0916666666666668, 2.25, 1.0, 0.5, 0.0, 3.0, 0.0, 18.0]","[1.3333333333333337, 4.0, 0.0, 0.0, 0.0, 4.0, 0.0, 19.0]"
4/6/2020 18:20,"[4.541666666666667, 1.0, 9.0, 4.0, 7.0, 4.0, 0.0, 1.0]","[1.1458333333333337, 2.0, 1.0, 1.0, 0.0, 1.5, 0.0, 2.0]","[3.020833333333333, 3.0, 3.0, 3.0, 2.5, 3.0, 0.0, 3.0]","[3.0416666666666665, 6.0, 3.0, 2.0, 0.0, 4.0, 0.0, 4.0]","[0.3333333333333333, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 5.0]","[0.4375, 0.5, 0.0, 0.0, 1.0, 2.0, 0.0, 6.0]",,"[1.2291666666666667, 0.5, 0.0, 2.5, 0.0, 3.5, 0.0, 8.0]","[1.4583333333333337, 0.5, 0.5, 2.5, 1.0, 2.5, 0.0, 9.0]","[1.2916666666666667, 0.0, 0.0, 3.0, 0.0, 4.0, 0.0, 10.0]","[0.4666666666666667, 0.5, 0.5, 0.0, 1.0, 1.25, 0.0, 11.0]","[0.0416666666666666, 0.0, 0.0, 0.0, 0.0, 1.0, 0.5, 12.0]","[1.7708333333333337, 0.0, 0.0, 4.5, 0.0, 2.0, 0.0, 13.0]","[0.75, 1.0, 1.5, 0.5, 0.0, 2.0, 0.0, 14.0]","[0.8750000000000001, 0.75, 1.0, 1.25, 0.0, 1.5, 0.0, 15.0]","[0.6458333333333334, 0.5, 0.0, 1.0, 0.5, 0.5, 0.0, 16.0]","[0.4166666666666667, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 17.0]","[1.0208333333333337, 2.0, 1.0, 0.5, 0.0, 3.0, 0.0, 18.0]","[1.25, 3.75, 0.0, 0.0, 0.0, 3.75, 0.0, 19.0]"
4/6/2020 18:25,"[4.541666666666667, 1.0, 9.0, 4.0, 7.0, 4.0, 0.0, 1.0]","[1.5208333333333333, 2.0, 2.5, 1.5, 0.0, 1.5, 0.0, 2.0]","[3.3125, 3.0, 3.0, 3.5, 3.0, 3.0, 0.0, 3.0]","[1.8416666666666668, 3.0, 2.25, 1.5, 0.0, 3.0, 0.0, 4.0]","[0.3125, 0.0, 2.0, 0.0, 0.0, 1.5, 0.0, 5.0]","[0.4375, 0.5, 0.0, 0.0, 1.0, 2.0, 0.0, 6.0]",,"[1.2916666666666667, 0.5, 0.5, 2.5, 0.0, 3.5, 0.0, 8.0]","[1.4166666666666667, 0.5, 0.0, 2.5, 1.0, 3.0, 0.0, 9.0]","[1.2916666666666667, 0.0, 0.0, 3.0, 0.0, 4.0, 0.0, 10.0]","[0.4666666666666667, 0.5, 0.5, 0.0, 1.0, 1.25, 0.0, 11.0]","[0.0416666666666666, 0.0, 0.0, 0.0, 0.0, 1.0, 0.5, 12.0]","[1.866666666666667, 0.0, 0.0, 4.75, 0.0, 2.0, 0.0, 13.0]","[0.8750000000000001, 1.0, 1.0, 1.0, 0.0, 2.0, 0.0, 14.0]","[0.6666666666666667, 0.5, 1.5, 0.75, 0.0, 1.25, 0.0, 15.0]","[0.5708333333333334, 0.25, 0.5, 1.0, 0.25, 0.25, 0.0, 16.0]","[0.4166666666666667, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 17.0]","[1.0208333333333337, 2.0, 1.0, 0.5, 0.0, 3.0, 0.0, 18.0]","[1.1666666666666667, 3.5, 0.0, 0.0, 0.0, 3.5, 0.0, 19.0]"
4/6/2020 18:30,"[4.479166666666667, 3.5, 6.5, 2.5, 7.5, 3.5, 0.0, 1.0]","[1.3208333333333333, 2.0, 1.5, 1.25, 0.0, 2.0, 0.0, 2.0]","[3.2208333333333337, 3.0, 3.0, 3.25, 3.0, 3.0, 0.0, 3.0]","[1.8416666666666668, 3.0, 2.25, 1.5, 0.0, 3.0, 0.0, 4.0]","[0.3333333333333333, 0.0, 2.0, 0.0, 0.0, 2.0, 0.0, 5.0]","[0.4583333333333333, 0.5, 0.5, 0.0, 1.0, 1.0, 0.0, 6.0]",,"[1.2291666666666667, 0.5, 0.0, 2.5, 0.0, 3.5, 0.0, 8.0]","[1.4166666666666667, 0.5, 0.0, 2.5, 1.0, 3.0, 0.0, 9.0]","[1.2916666666666667, 0.0, 0.0, 3.0, 0.0, 4.0, 0.0, 10.0]","[0.7291666666666667, 0.5, 1.0, 0.25, 1.5, 1.25, 0.0, 11.0]","[0.0416666666666666, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 12.0]","[1.7708333333333337, 0.0, 0.0, 4.5, 0.0, 2.0, 0.0, 13.0]","[0.8750000000000001, 1.0, 1.0, 1.0, 0.0, 2.0, 0.0, 14.0]","[0.675, 0.5, 1.5, 0.75, 0.0, 1.5, 0.0, 15.0]","[0.5833333333333334, 0.25, 1.0, 1.0, 0.0, 0.25, 0.0, 16.0]","[1.0625, 3.0, 1.5, 0.0, 0.0, 0.0, 0.0, 17.0]","[0.9916666666666668, 2.0, 0.75, 0.5, 0.0, 3.0, 0.0, 18.0]","[1.2416666666666667, 3.75, 0.0, 0.0, 0.0, 3.5, 0.0, 19.0]"
4/6/2020 18:35,"[4.479166666666667, 3.5, 6.5, 2.5, 7.5, 3.5, 0.0, 1.0]","[0.9458333333333334, 1.5, 0.5, 1.0, 0.0, 1.75, 0.0, 2.0]","[3.0708333333333333, 3.0, 3.0, 3.0, 2.75, 3.0, 0.25, 3.0]","[3.1666666666666665, 6.0, 4.0, 2.0, 0.0, 4.0, 0.0, 4.0]","[0.2291666666666666, 0.0, 1.5, 0.0, 0.0, 1.0, 0.0, 5.0]","[0.5916666666666667, 0.75, 0.5, 0.25, 0.75, 1.5, 0.0, 6.0]",,"[1.1541666666666668, 0.25, 0.0, 2.5, 0.0, 3.5, 0.0, 8.0]","[2.075, 1.5, 0.25, 3.0, 1.75, 2.75, 0.0, 9.0]","[1.2916666666666667, 0.0, 0.0, 3.0, 0.0, 4.0, 0.0, 10.0]","[0.7291666666666667, 0.5, 1.0, 0.25, 1.5, 1.25, 0.0, 11.0]","[0.0416666666666666, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 12.0]","[1.5833333333333333, 0.0, 0.0, 4.0, 0.0, 2.0, 0.0, 13.0]","[0.8750000000000001, 1.0, 1.0, 1.0, 0.0, 2.0, 0.0, 14.0]","[0.5833333333333334, 0.5, 1.5, 0.5, 0.0, 1.5, 0.0, 15.0]","[0.5, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 16.0]","[1.7083333333333333, 5.0, 2.0, 0.0, 0.0, 0.0, 0.0, 17.0]","[1.0208333333333337, 2.0, 1.0, 0.5, 0.0, 3.0, 0.0, 18.0]","[1.4708333333333332, 3.75, 0.25, 0.5, 0.0, 3.75, 0.0, 19.0]"
4/6/2020 18:40,"[4.479166666666667, 3.5, 6.5, 2.5, 7.5, 3.5, 0.0, 1.0]","[1.2291666666666667, 1.5, 0.5, 1.75, 0.0, 1.75, 0.0, 2.0]","[3.0625, 3.0, 3.0, 3.25, 2.25, 3.0, 0.25, 3.0]","[4.104166666666667, 6.0, 4.5, 4.0, 0.0, 7.0, 0.0, 4.0]","[0.2291666666666666, 0.0, 1.5, 0.0, 0.0, 1.0, 0.0, 5.0]","[0.8333333333333334, 1.0, 0.5, 0.5, 1.0, 2.0, 0.0, 6.0]",,"[1.1541666666666668, 0.25, 0.0, 2.5, 0.0, 3.5, 0.0, 8.0]","[1.9375, 1.5, 0.25, 3.0, 1.0, 3.25, 0.0, 9.0]","[1.5416666666666667, 0.0, 0.5, 3.5, 0.0, 4.0, 0.0, 10.0]","[1.2083333333333333, 1.0, 2.0, 0.5, 2.0, 1.5, 0.0, 11.0]","[0.3333333333333333, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 12.0]","[1.7916666666666667, 0.5, 0.5, 4.0, 0.0, 2.0, 0.0, 13.0]","[1.1250000000000002, 1.0, 1.5, 1.5, 0.0, 2.0, 0.0, 14.0]","[0.3958333333333333, 0.0, 1.0, 0.5, 0.0, 2.0, 0.0, 15.0]","[0.5833333333333334, 0.25, 1.0, 1.0, 0.0, 0.25, 0.0, 16.0]","[2.125, 5.0, 3.5, 0.5, 0.0, 1.0, 0.0, 17.0]","[0.8833333333333334, 2.0, 0.5, 0.25, 0.0, 3.5, 0.0, 18.0]","[1.1666666666666667, 3.5, 0.0, 0.0, 0.0, 3.5, 0.0, 19.0]"
4/6/2020 18:45,"[4.75, 4.5, 4.0, 3.5, 7.0, 4.0, 0.0, 1.0]","[1.3958333333333337, 1.5, 1.75, 1.75, 0.0, 2.0, 0.0, 2.0]","[3.208333333333333, 3.0, 3.0, 3.5, 2.5, 3.0, 0.0, 3.0]","[5.041666666666667, 6.0, 5.0, 6.0, 0.0, 10.0, 0.0, 4.0]","[0.2291666666666666, 0.0, 1.5, 0.0, 0.0, 1.0, 0.0, 5.0]","[2.333333333333333, 1.0, 0.5, 4.5, 1.0, 2.0, 0.0, 6.0]",,"[1.3541666666666667, 0.5, 0.25, 2.75, 0.0, 3.5, 0.0, 8.0]","[2.6750000000000003, 2.75, 0.5, 3.5, 1.75, 3.25, 0.0, 9.0]","[1.2916666666666667, 0.0, 0.0, 3.0, 0.0, 4.0, 0.0, 10.0]","[1.2083333333333333, 1.0, 2.0, 0.5, 2.0, 1.5, 0.0, 11.0]","[0.3333333333333333, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 12.0]","[1.7916666666666667, 0.5, 0.5, 4.0, 0.0, 2.0, 0.0, 13.0]","[1.1250000000000002, 1.0, 1.5, 1.5, 0.0, 2.0, 0.0, 14.0]","[0.3875, 0.0, 1.0, 0.5, 0.0, 1.75, 0.0, 15.0]","[0.5833333333333334, 0.25, 1.0, 1.0, 0.0, 0.25, 0.0, 16.0]","[2.125, 5.0, 3.5, 0.5, 0.0, 1.0, 0.0, 17.0]","[0.8333333333333334, 2.0, 1.0, 0.0, 0.0, 3.0, 0.0, 18.0]","[1.5416666666666667, 3.5, 0.0, 1.0, 0.0, 3.5, 0.0, 19.0]"
4/6/2020 18:50,"[4.75, 4.5, 4.0, 3.5, 7.0, 4.0, 0.0, 1.0]","[2.8125, 3.0, 3.5, 3.75, 0.0, 2.25, 0.0, 2.0]","[3.5000000000000004, 3.0, 3.0, 4.0, 3.0, 3.0, 0.0, 3.0]","[5.041666666666667, 6.0, 5.0, 6.0, 0.0, 10.0, 0.0, 4.0]","[0.2291666666666666, 0.0, 1.5, 0.0, 0.0, 1.0, 0.0, 5.0]","[2.4375, 1.0, 0.5, 4.5, 1.5, 2.0, 0.0, 6.0]",,"[1.3541666666666667, 0.5, 0.25, 2.75, 0.0, 3.5, 0.0, 8.0]","[2.75, 2.5, 0.5, 3.5, 2.5, 3.0, 0.0, 9.0]","[1.6875, 0.5, 0.5, 3.5, 0.0, 4.0, 0.0, 10.0]","[2.979166666666667, 3.5, 3.0, 2.75, 2.5, 0.75, 0.0, 11.0]","[0.5, 1.0, 1.0, 0.0, 0.0, 2.0, 0.0, 12.0]","[1.7916666666666667, 0.5, 0.5, 4.0, 0.0, 2.0, 0.0, 13.0]","[1.375, 1.0, 2.0, 2.0, 0.0, 2.0, 0.0, 14.0]","[0.2375, 0.0, 0.75, 0.25, 0.0, 1.25, 0.0, 15.0]","[0.5833333333333334, 0.25, 1.0, 1.0, 0.0, 0.25, 0.0, 16.0]","[2.5416666666666665, 5.0, 5.0, 1.0, 0.0, 2.0, 0.0, 17.0]","[0.7083333333333334, 2.0, 0.0, 0.0, 0.0, 3.0, 0.0, 18.0]","[1.6583333333333334, 3.75, 0.25, 1.0, 0.0, 3.75, 0.0, 19.0]"
4/6/2020 18:55,"[4.75, 4.5, 4.0, 3.5, 7.0, 4.0, 0.0, 1.0]","[3.625, 4.0, 4.0, 5.0, 0.0, 2.0, 0.0, 2.0]","[3.5625000000000004, 3.0, 3.5, 4.0, 3.0, 3.0, 0.0, 3.0]","[5.041666666666667, 6.0, 5.0, 6.0, 0.0, 10.0, 0.0, 4.0]","[0.2291666666666666, 0.0, 1.5, 0.0, 0.0, 1.0, 0.0, 5.0]","[3.333333333333333, 1.0, 0.5, 5.5, 4.0, 2.0, 0.0, 6.0]",,"[1.2625, 0.5, 0.25, 2.5, 0.0, 3.5, 0.0, 8.0]","[2.770833333333333, 2.5, 0.5, 3.5, 2.5, 3.5, 0.0, 9.0]","[1.7083333333333333, 1.0, 1.0, 3.0, 0.0, 4.0, 0.0, 10.0]","[2.979166666666667, 3.5, 3.0, 2.75, 2.5, 0.75, 0.0, 11.0]","[0.5, 1.0, 1.0, 0.0, 0.0, 2.0, 0.0, 12.0]","[2.645833333333333, 3.0, 1.0, 4.0, 0.0, 3.5, 0.0, 13.0]","[1.375, 1.0, 2.0, 2.0, 0.0, 2.0, 0.0, 14.0]","[0.2916666666666667, 0.0, 1.0, 0.25, 0.0, 1.75, 0.0, 15.0]","[0.3958333333333333, 0.25, 1.0, 0.5, 0.0, 0.25, 0.0, 16.0]","[2.5416666666666665, 5.0, 5.0, 1.0, 0.0, 2.0, 0.0, 17.0]","[0.8833333333333334, 2.0, 0.5, 0.25, 0.0, 3.5, 0.0, 18.0]","[1.6583333333333334, 3.75, 0.25, 1.0, 0.0, 3.75, 0.0, 19.0]"
4/6/2020 19:00,"[4.75, 4.5, 4.0, 3.5, 7.0, 4.0, 0.0, 1.0]","[2.8750000000000004, 3.25, 3.5, 3.75, 0.0, 2.0, 0.0, 2.0]","[3.7083333333333335, 3.5, 3.5, 4.0, 3.0, 3.0, 0.0, 3.0]","[5.041666666666667, 6.0, 5.0, 6.0, 0.0, 10.0, 0.0, 4.0]","[1.3208333333333333, 1.5, 3.75, 0.25, 1.0, 2.75, 0.0, 5.0]","[3.333333333333333, 1.0, 0.5, 5.5, 4.0, 2.0, 0.0, 6.0]",,"[1.3458333333333334, 0.75, 0.25, 2.5, 0.0, 3.75, 0.0, 8.0]","[2.75, 2.5, 0.5, 3.5, 2.5, 3.0, 0.0, 9.0]","[1.7083333333333333, 1.0, 1.0, 3.0, 0.0, 4.0, 0.0, 10.0]","[2.979166666666667, 3.5, 3.0, 2.75, 2.5, 0.75, 0.0, 11.0]","[0.5, 1.0, 1.0, 0.0, 0.0, 2.0, 0.0, 12.0]","[2.645833333333333, 3.0, 1.0, 4.0, 0.0, 3.5, 0.0, 13.0]","[3.020833333333333, 3.0, 3.0, 4.5, 0.0, 2.0, 0.0, 14.0]","[0.6166666666666667, 0.25, 1.5, 0.75, 0.0, 1.75, 0.0, 15.0]","[0.3958333333333333, 0.25, 1.0, 0.5, 0.0, 0.25, 0.0, 16.0]","[2.5416666666666665, 5.0, 5.0, 1.0, 0.0, 2.0, 0.0, 17.0]","[0.8833333333333334, 2.0, 0.5, 0.25, 0.0, 3.5, 0.0, 18.0]","[1.375, 3.5, 0.25, 0.5, 0.0, 3.25, 0.0, 19.0]"
4/6/2020 19:05,"[4.75, 4.5, 4.0, 3.5, 7.0, 4.0, 0.0, 1.0]","[2.8750000000000004, 3.25, 3.5, 3.75, 0.0, 2.0, 0.0, 2.0]","[3.666666666666667, 3.25, 3.75, 4.0, 3.0, 3.0, 0.0, 3.0]","[3.291666666666667, 6.0, 5.0, 2.0, 0.0, 4.0, 0.0, 4.0]","[1.6875, 1.0, 6.0, 0.5, 2.0, 1.0, 0.0, 5.0]","[3.5541666666666667, 1.0, 0.75, 5.75, 4.25, 3.0, 0.0, 6.0]",,"[1.3458333333333334, 0.75, 0.25, 2.5, 0.0, 3.75, 0.0, 8.0]","[2.6875, 2.5, 0.5, 3.0, 3.0, 3.5, 0.0, 9.0]","[2.5333333333333337, 1.5, 1.75, 4.5, 0.0, 4.5, 0.0, 10.0]","[2.979166666666667, 3.5, 3.0, 2.75, 2.5, 0.75, 0.0, 11.0]","[0.5208333333333334, 0.5, 1.0, 0.5, 0.0, 1.5, 0.0, 12.0]","[2.0, 1.0, 1.0, 4.0, 0.0, 2.0, 0.0, 13.0]","[1.375, 1.0, 2.0, 2.0, 0.0, 2.0, 0.0, 14.0]","[0.6541666666666667, 0.5, 1.0, 0.75, 0.0, 2.5, 0.0, 15.0]","[0.2083333333333333, 0.25, 1.0, 0.0, 0.0, 0.25, 0.0, 16.0]","[1.625, 3.0, 2.5, 1.0, 0.0, 1.5, 0.0, 17.0]","[0.9375, 2.0, 0.0, 0.5, 0.0, 4.0, 0.0, 18.0]","[1.5833333333333333, 3.5, 0.5, 1.0, 0.0, 3.0, 0.0, 19.0]"
4/6/2020 19:10,"[5.270833333333334, 5.25, 5.0, 3.75, 7.5, 3.5, 0.0, 1.0]","[3.625, 4.0, 4.0, 5.0, 0.0, 2.0, 0.0, 2.0]","[3.666666666666667, 3.25, 3.75, 4.0, 3.0, 3.0, 0.0, 3.0]","[2.1041666666666665, 3.0, 5.0, 1.0, 0.0, 5.5, 0.0, 4.0]","[2.779166666666667, 2.0, 5.25, 2.75, 2.0, 2.25, 0.0, 5.0]","[3.333333333333333, 1.0, 0.5, 5.5, 4.0, 2.0, 0.0, 6.0]",,"[1.3250000000000002, 0.75, 0.25, 2.5, 0.0, 3.25, 0.0, 8.0]","[2.6875, 2.5, 0.5, 3.0, 3.0, 3.5, 0.0, 9.0]","[4.104166666666667, 3.25, 4.25, 6.5, 0.0, 4.5, 0.0, 10.0]","[5.5, 7.0, 6.0, 5.0, 4.0, 0.0, 0.0, 11]","[0.5, 0.5, 1.0, 0.5, 0.0, 1.0, 0.0, 12.0]","[2.0, 1.0, 1.0, 4.0, 0.0, 2.0, 0.0, 13.0]","[0.8750000000000001, 1.0, 1.0, 1.0, 0.0, 2.0, 0.0, 14.0]","[0.7708333333333334, 0.5, 1.0, 1.0, 0.0, 3.0, 0.0, 15.0]","[0.2916666666666667, 0.5, 1.0, 0.0, 0.0, 0.5, 0.0, 16.0]","[1.625, 3.0, 2.5, 1.0, 0.0, 1.5, 0.0, 17.0]","[0.6666666666666667, 2.0, 0.0, 0.0, 0.0, 2.0, 0.0, 18.0]","[1.5416666666666667, 3.5, 0.0, 1.0, 0.0, 3.5, 0.0, 19.0]"
4/6/2020 19:15,"[5.270833333333334, 5.25, 5.0, 3.75, 7.5, 3.5, 0.0, 1.0]","[3.2625, 4.0, 4.0, 4.0, 0.0, 2.25, 0.0, 2.0]","[3.5625000000000004, 3.0, 3.5, 4.0, 3.0, 3.0, 0.0, 3.0]","[0.0416666666666666, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 4]","[4.0625, 3.0, 6.0, 5.0, 2.0, 3.5, 0.0, 5.0]","[3.5541666666666667, 1.0, 0.75, 5.75, 4.25, 3.0, 0.0, 6.0]",,"[1.375, 1.0, 0.0, 2.5, 0.0, 3.5, 0.0, 8.0]","[2.179166666666667, 2.25, 0.25, 2.5, 2.0, 3.25, 0.0, 9.0]","[4.104166666666667, 3.25, 4.25, 6.5, 0.0, 4.5, 0.0, 10.0]","[5.5, 7.0, 6.0, 5.0, 4.0, 0.0, 0.0, 11]","[1.729166666666667, 2.0, 2.5, 2.0, 0.0, 2.0, 0.0, 12.0]","[2.0, 1.0, 1.0, 4.0, 0.0, 2.0, 0.0, 13.0]","[0.75, 1.0, 0.0, 1.0, 0.0, 2.0, 0.0, 14.0]","[0.6541666666666667, 0.5, 1.0, 0.75, 0.0, 2.5, 0.0, 15.0]","[0.1458333333333333, 0.25, 0.5, 0.0, 0.0, 0.25, 0.0, 16.0]","[1.625, 3.0, 2.5, 1.0, 0.0, 1.5, 0.0, 17.0]","[0.6666666666666667, 2.0, 0.0, 0.0, 0.0, 2.0, 0.0, 18.0]","[1.3041666666666667, 3.25, 0.25, 0.5, 0.0, 3.25, 0.0, 19.0]"
4/6/2020 19:20,"[4.770833333333333, 6.0, 1.0, 3.5, 7.0, 3.0, 0.0, 1.0]","[3.8, 4.5, 4.5, 4.75, 0.0, 3.5, 0.0, 2.0]","[3.5625000000000004, 3.0, 3.5, 4.0, 3.0, 3.0, 0.0, 3.0]","[0.0416666666666666, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 4]","[2.779166666666667, 2.0, 5.25, 2.75, 2.0, 2.25, 0.0, 5.0]","[3.770833333333334, 1.0, 1.0, 6.0, 4.5, 4.0, 0.0, 6.0]",,"[1.375, 1.0, 0.0, 2.5, 0.0, 3.5, 0.0, 8.0]","[1.6875, 2.0, 0.0, 2.0, 1.0, 3.5, 0.0, 9.0]","[3.9583333333333335, 2.75, 4.25, 6.5, 0.0, 4.5, 0.0, 10.0]","[2.8750000000000004, 3.5, 3.0, 2.5, 2.5, 0.5, 0.0, 11.0]","[0.9166666666666669, 1.0, 1.0, 1.0, 0.0, 3.0, 0.0, 12.0]","[2.0, 1.0, 1.0, 4.0, 0.0, 2.0, 0.0, 13.0]","[0.75, 1.0, 0.0, 1.0, 0.0, 2.0, 0.0, 14.0]","[0.7708333333333334, 0.5, 1.0, 1.0, 0.0, 3.0, 0.0, 15.0]","[0.1666666666666666, 0.25, 0.5, 0.0, 0.0, 0.75, 0.0, 16.0]","[0.7083333333333334, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 17.0]","[0.6666666666666667, 2.0, 0.0, 0.0, 0.0, 2.0, 0.0, 18.0]","[1.0, 3.0, 0.0, 0.0, 0.0, 3.0, 0.0, 19.0]"
